<<<<<<< HEAD
﻿distancia_normalizada,frame,iou_associacao,logical_id,score_associacao,tempo_segundos,time_predito,time_referencia,tracker_id
0.0014040322275832295,198,0.8145625716560736,16,0.8789742602967937,7.92,2,2,1
0.001889656181447208,198,0.7971993667011976,2,0.8675182086922719,7.92,1,1,3
0.0015155724249780178,198,0.7347252932901791,7,0.8270409902898741,7.92,1,1,18
0.00010431632108520716,199,0.9889135784053952,13,0.9927573152511271,7.96,1,2,15
8.096463716356084e-05,199,0.9831760662568979,12,0.9890361054439764,7.96,2,2,14
0.0002134781825589016,199,0.9594438888119925,1,0.9735638103638995,7.96,1,1,0
0.000493526051286608,199,0.9449328513956772,9,0.9640336192892398,7.96,2,2,7
0.0006326789152808487,199,0.9316701892556701,0,0.9553641853958372,7.96,1,1,5
0.00042576526175253093,199,0.9286232299219176,7,0.9534560816076331,7.96,1,1,18
0.0007799594313837588,199,0.9072180121200235,3,0.9394187220770309,7.96,1,1,6
0.0005306453676894307,199,0.8844200586077475,14,0.9246873122163446,7.96,1,2,10
0.0006002559675835073,199,0.8699705032087783,8,0.9152707374970517,7.96,1,2,17
0.0008108390029519796,199,0.8684588548839338,11,0.9142144620235237,7.96,1,2,12
0.0009313225164078176,199,0.8626813867397918,15,0.910416938500122,7.96,2,2,8
0.0008129109628498554,199,0.8536942925156195,4,0.9046167712981552,7.96,1,1,11
0.0006992405978962779,199,0.8517820379320894,6,0.9034135904465945,7.96,2,1,16
0.0010562868556007743,199,0.8384550197020453,16,0.8946260624068691,7.96,2,2,1
0.0021448577754199505,199,0.7786130034389551,2,0.8553477520139238,7.96,1,1,3
0.0016857865266501904,199,0.734691707384535,5,0.8269595845156202,7.96,2,1,-1
0.004428346641361713,199,0.5979151183599813,10,0.7370949056095113,7.96,1,2,13
4.837846790906042e-05,200,0.9884852658240043,13,0.9924984903218346,8.0,1,2,15
0.00025549117708578706,200,0.9752480745136571,1,0.9838218265218971,8.0,1,1,0
0.00028597659547813237,200,0.9651145162727248,10,0.9772243437688537,8.0,1,2,13
0.00025527834077365696,200,0.9579059260793871,7,0.9725495045323308,8.0,1,1,18
0.0005802440573461354,200,0.9360073586986439,12,0.9582016977340475,8.0,2,2,14
0.0006203860393725336,200,0.9331599754920619,0,0.9563368489560597,8.0,1,1,5
0.0007212270866148174,200,0.9164916880291102,9,0.9454671677386064,8.0,2,2,7
0.0005901632248423994,200,0.9007262524738535,11,0.9352655069793099,8.0,1,2,12
0.0005505298031494021,200,0.8990828713239865,16,0.9342111809294888,8.0,2,2,1
0.0004441468045115471,200,0.8916768737850652,4,0.9294345165787133,8.0,1,1,11
0.0012067367788404226,200,0.8648398134689934,3,0.9117235208822516,8.0,1,1,6
0.0007791617535986006,200,0.8607415085174995,14,0.9092092739226152,8.0,1,2,10
0.0010587949072942138,200,0.8027882749868658,6,0.8714418005239097,8.0,2,1,16
0.000965671322774142,200,0.79910208709965,15,0.8690783716518016,8.0,2,2,8
0.0009716088534332812,200,0.7659409969822801,5,0.8475215849397804,8.0,2,1,-1
0.0028160198125988245,200,0.7004255704568262,2,0.8042910138625274,8.0,1,1,3
0.2720261216163635,200,0.0,8,0.25479085743427277,8.0,2,2,4
5.580119977821596e-05,201,0.9841105554724879,13,0.9896523306371947,8.04,1,2,15
0.00032785360235720873,201,0.9556300133836362,1,0.9710447599385386,8.04,1,1,0
0.00039690505946055055,201,0.9452062577584287,9,0.9642451507721674,8.04,2,2,7
0.0003395147796254605,201,0.9281348267508346,12,0.9531688072151736,8.04,2,2,14
0.0004458432085812092,201,0.9186461768554544,14,0.9469639698330419,8.04,1,2,10
0.000615360215306282,201,0.8916876413128753,11,0.9293815907780116,8.04,1,2,12
0.00022304044978227466,201,0.8684446576904968,10,0.9144109633413993,8.04,1,2,13
0.0008390935836359859,201,0.8632035153253803,16,0.9107886022072247,8.04,2,2,1
0.0012255768524482846,201,0.8470107337342991,3,0.9001280250289375,8.04,1,1,6
0.0009864504681900144,201,0.8453687163733754,15,0.8991444079788276,8.04,2,2,8
0.00099919771309942,201,0.8166630871118007,5,0.8804812874230856,8.04,2,1,-1
0.0011952556669712067,201,0.804110485768268,7,0.8722534762659343,8.04,1,1,18
0.0022331776563078165,201,0.7648089247331233,0,0.8463441888968224,8.04,1,1,5
0.0012487906496971846,201,0.7496574399770138,6,0.8368402592576649,8.04,2,1,16
0.0019600556697696447,201,0.7458948841225018,2,0.8341456551952068,8.04,1,1,3
0.0025101792998611927,201,0.6863435434485206,8,0.795244740486587,8.04,2,2,4
0.00014260147872846574,202,0.9699475790207912,13,0.9804160158459593,8.08,1,2,15
0.00014383353118319064,202,0.9615141608400596,1,0.9749338628101246,8.08,1,1,0
0.00020062252588104457,202,0.9584894460992485,12,0.9729479220804531,8.08,2,2,14
0.0002670985122676939,202,0.9485427219854341,11,0.9664592848112384,8.08,1,2,12
0.00020457609207369387,202,0.9142654079071404,14,0.9442009135074154,8.08,1,2,10
0.0006898871506564319,202,0.8956388168382967,10,0.9319237704421631,8.08,1,2,13
0.0006810804479755461,202,0.8687397407629324,5,0.9144424533391147,8.08,2,1,-1
0.0016285206656903028,202,0.8603410168376789,3,0.9086516787114998,8.08,1,1,6
0.0009968241211026907,202,0.8463630696742535,16,0.8997871068458787,8.08,2,2,1
0.0007467950927093625,202,0.8358965317408699,6,0.8930713673491171,8.08,2,1,16
0.0017392131267115474,202,0.8261818296270859,7,0.8864094646632568,8.08,1,1,18
0.0013490323908627033,202,0.7872561753844484,15,0.8612443526630895,8.08,2,2,8
0.001996045233681798,202,0.7750112899837264,0,0.8530587226576335,8.08,1,1,5
0.0019041405757889152,202,0.7645885579692823,9,0.8463161134785073,8.08,2,2,7
0.001879787421785295,202,0.7574622946819284,8,0.8416925659456286,8.08,2,2,4
0.0030536544509232044,202,0.6341537813878252,2,0.7611311788442633,8.08,1,1,3
0.0059285517781972885,202,0.43344758227510183,4,0.6296659353564471,8.08,1,1,11
7.292735972441733e-05,203,0.988387248898908,13,0.9924261872083867,8.12,1,2,15
0.0003498449514154345,203,0.9696131030126462,1,0.9801260712252247,8.12,1,1,0
5.938868707744405e-05,203,0.9386702528009491,7,0.9601148782801399,8.12,1,1,18
0.00023248078650794923,203,0.9283545766334251,12,0.9533491065364486,8.12,2,2,14
0.0004326508496887982,203,0.9228812940488751,14,0.9497214133343778,8.12,1,2,10
0.00033069352502934635,203,0.9177018896239637,4,0.9463904855218161,8.12,1,1,11
0.00040873148827813566,203,0.9152142022027023,11,0.9447461754108591,8.12,1,2,12
0.001284984638914466,203,0.8439767581367478,3,0.898135148165266,8.12,1,1,6
0.0008224414777942002,203,0.8382172791942769,6,0.8945533769590521,8.12,2,1,16
0.0008084970177151263,203,0.8332487461093535,15,0.8913287110148795,8.12,2,2,8
0.00037892526597715914,203,0.8311226109021257,10,0.8900970732432897,8.12,1,2,13
0.0014158975100144744,203,0.8193264648013855,0,0.8820666379923955,8.12,1,1,5
0.0015921773156151175,203,0.7868924906148872,16,0.8609228568392113,8.12,2,2,1
0.0016586303245276213,203,0.7525391299106459,5,0.8385699138283351,8.12,2,1,-1
0.0025260362308472395,203,0.7401973168812692,9,0.8302441432920284,8.12,2,2,7
0.002712272573262453,203,0.6806902590715834,8,0.7914993729958874,8.12,2,2,4
0.0034269504249095917,203,0.6298363960437036,2,0.7581942247796889,8.12,1,1,3
0.00033228518441319466,204,0.9712614272650416,1,0.9812036279077324,8.16,1,1,0
0.0001603242999408394,204,0.9547308853153933,13,0.9705189619500263,8.16,1,2,15
0.0003022887103725225,204,0.9387071630020805,12,0.960053854902722,8.16,2,2,14
0.0004783988988492638,204,0.935495471900979,4,0.957904617121039,8.16,1,1,11
0.0003903488686773926,204,0.9260636708586217,11,0.951804763954067,8.16,1,2,12
0.0005981032736599445,204,0.8914427808144347,10,0.9292284713836015,8.16,1,2,13
0.0005624585319310427,204,0.8899268490857263,14,0.9282555914195463,8.16,1,2,10
0.0006758087547495961,204,0.8601501932513599,7,0.9088610925492215,8.16,1,1,18
0.0006927963113412261,204,0.852117313140669,6,0.9036337748324654,8.16,2,1,16
0.0007905251695774496,204,0.8433019478964336,3,0.8978695823233298,8.16,1,1,6
0.001099584624171257,204,0.8220582321296178,15,0.8839529962657916,8.16,2,2,8
0.0013093071756884456,204,0.8220890458327269,16,0.8838996222797815,8.16,2,2,1
0.001287346356548369,204,0.7891470392172022,5,0.8624950042663895,8.16,1,1,19
0.0016946749528869987,204,0.7883464607471217,9,0.8618320632521187,8.16,2,2,7
0.001754058408550918,204,0.7511797774092613,0,0.837652934873027,8.16,1,1,5
0.0023436471819877625,204,0.7320433560536759,2,0.8250079049211936,8.16,1,1,3
0.002779174828901887,204,0.6929882593235678,8,0.7994696573702034,8.16,2,2,4
5.376833723857999e-05,205,0.9845457938885096,12,0.9899359471094977,8.2,2,2,14
0.00030688667902722955,205,0.9668385709990709,13,0.9783376608117365,8.2,1,2,15
0.0001826462394092232,205,0.966632686055142,14,0.978247319752049,8.2,1,2,10
0.0002026672154897824,205,0.941888183458178,4,0.9621563857223943,8.2,1,1,11
0.0006921873427927494,205,0.9235057681674149,1,0.9500364837388422,8.2,1,1,0
0.0008218789007514715,205,0.9043204935859758,16,0.9375206632156212,8.2,2,2,1
0.0008738075848668814,205,0.8985640746494623,3,0.9337608158674471,8.2,1,1,6
0.00032332446426153183,205,0.8946634913859359,11,0.9314181058383668,8.2,1,2,12
0.0006913071847520769,205,0.888242118460465,0,0.9271154194846389,8.2,1,1,5
0.0010546552948653698,205,0.8308798066602012,15,0.8897027449759279,8.2,2,2,8
0.0014588930644094944,205,0.8220161660318436,10,0.883799895348155,8.2,1,2,13
0.0010387742659077048,205,0.767218835442865,7,0.8483286720447945,8.2,1,1,18
0.002591571770608425,205,0.7309553600070601,2,0.8242139338848762,8.2,1,1,3
0.002171924337744713,205,0.7244718142273415,5,0.8201465057295614,8.2,1,1,19
0.002770286751911044,205,0.6710651809816573,8,0.7852227672749084,8.2,2,2,4
0.0019818535074591637,205,0.6683349454838281,6,0.7837240658368776,8.2,2,1,16
0.0031311302445828915,205,0.6206993546285351,9,0.7523586849229438,8.2,2,2,7
0.00011115105735370889,206,0.9807035909789424,15,0.9874184312662387,8.24,2,2,8
9.485697228228673e-05,206,0.9679078718340843,13,0.979106916751856,8.24,1,2,15
0.0002989650529343635,206,0.9627391101800216,16,0.9756757838484871,8.24,2,2,1
0.00017758016474545002,206,0.9585932626347052,11,0.9730234676548976,8.24,1,2,12
0.0001752462558215484,206,0.957475708105361,12,0.9722978740789471,8.24,2,2,14
0.0004175220965407789,206,0.9443691818082066,1,0.9636938354415451,8.24,1,1,0
0.0004919436760246754,206,0.9390775097061993,14,0.9602282010224208,8.24,1,2,10
0.0006823215517215431,206,0.9214951559028531,10,0.948733038793752,8.24,1,2,13
0.0003205190587323159,206,0.9139340553905545,4,0.943944954333304,8.24,1,1,11
0.0007035937160253525,206,0.8928298753182698,2,0.9300931611562666,8.24,1,1,3
0.0012985019711777568,206,0.8804077127602431,7,0.9218105376042458,8.24,1,1,18
0.0006330769974738359,206,0.8602677700720371,6,0.9089524735977083,8.24,2,1,16
0.0011216610437259078,206,0.8387353737942083,0,0.8947854116009313,8.24,1,1,5
0.0018357824301347136,206,0.8273218268149823,3,0.8871166635791914,8.24,1,1,6
0.0015950801316648722,206,0.7983554149839239,5,0.8683727416934679,8.24,1,1,19
0.0018016796093434095,206,0.7701276084275798,8,0.8499523576146567,8.24,2,2,4
0.002747692633420229,206,0.6354338555343799,9,0.7620703136756499,8.24,2,2,7
9.078029688680544e-05,207,0.9833167634574869,13,0.989124123143456,8.28,1,2,15
0.00018335420463699847,207,0.9794820497711128,1,0.9865991583796003,8.28,1,1,0
0.0001524281979072839,207,0.9794160783704622,12,0.9865671010715329,8.28,2,2,14
0.00021782425756100565,207,0.9709996570464633,2,0.9810735385900548,8.28,1,1,3
0.0002551420475356281,207,0.966632231199645,16,0.9782216505631318,8.28,2,2,1
0.0001860629563452676,207,0.9585890260436811,14,0.9730177448936719,8.28,1,2,10
0.00017299734463449568,207,0.9424677887948733,4,0.9625435136460456,8.28,1,1,11
0.000562530301976949,207,0.94183758357371,5,0.9619975437172195,8.28,1,1,19
0.0002642393810674548,207,0.9359449147509067,7,0.9582717108047156,8.28,1,1,18
0.00037765808519907296,207,0.9356956653402106,11,0.9580700021413172,8.28,1,2,12
0.0013421432813629508,207,0.9303285771616979,3,0.9542438250066266,8.28,1,1,6
0.0009332536719739437,207,0.85800647041688,9,0.9073775669857811,8.28,2,2,7
0.00113624834921211,207,0.8356669659308854,0,0.8927858409328513,8.28,1,1,5
0.0009760349639691412,207,0.834004760133375,15,0.8917614818493045,8.28,2,2,8
0.001353891333565116,207,0.7913836208519586,6,0.8639254915870253,8.28,2,1,16
0.002045617438852787,207,0.7378782382104689,8,0.8289048887332063,8.28,2,2,4
0.00420505553483963,207,0.6758826569851547,10,0.7878519576031566,8.28,1,2,13
0.00017006252892315388,208,0.9706961876246677,13,0.9808930000709108,8.32,1,2,15
0.0001663114526309073,208,0.9675083565180567,12,0.978822222728316,8.32,2,2,14
0.00023518118541687727,208,0.952093694815616,2,0.9687785882152544,8.32,1,1,3
0.0002334284654352814,208,0.9514544073385667,4,0.9683636648071661,8.32,1,1,11
0.0002752995933406055,208,0.9500093495880649,16,0.967409722374573,8.32,2,2,1
0.0005303784855641425,208,0.9354490226978167,14,0.9578562322836335,8.32,1,2,10
0.000300347717711702,208,0.9326145257753037,1,0.9560943200527483,8.32,1,1,0
0.00030812114709988236,208,0.9287770689284671,11,0.9535972524020186,8.32,1,2,12
0.0008654584526084363,208,0.918219044809882,3,0.9465394686680104,8.32,1,1,6
0.000342938321409747,208,0.8923529238615451,7,0.9299093720975109,8.32,1,1,18
0.0007873895228840411,208,0.8893494136985092,0,0.9278015325710216,8.32,1,1,5
0.0006153115537017584,208,0.8865534031954008,15,0.926044353033215,8.32,2,2,8
0.0008325103553943336,208,0.8850913849989497,6,0.9250180216249293,8.32,2,1,16
0.0014803516678512096,208,0.8651952197070698,10,0.9118587697258473,8.32,1,2,13
0.001018768991343677,208,0.8581567069703231,9,0.9074452903837398,8.32,2,2,7
0.001543829683214426,208,0.8004305543983691,5,0.8697395199698148,8.32,1,1,19
0.002757258014753461,208,0.6406746117638571,8,0.7654734573413434,8.32,2,2,4
8.536041423212737e-05,209,0.9833236880647453,1,0.9891305210971033,8.36,1,1,0
0.00018077077402267605,209,0.9653152470469997,16,0.9773916408096419,8.36,2,2,1
0.0002818410866893828,209,0.9559967066505123,0,0.9712992149424917,8.36,1,1,5
0.00024575702263973653,209,0.9476067012327906,13,0.96585834084339,8.36,1,2,15
0.0003478360013104975,209,0.944941037973529,11,0.9640899320823353,8.36,1,2,12
0.0002994490787386894,209,0.9373164639469223,14,0.9591508943879409,8.36,1,2,10
0.00022261231788434088,209,0.9244293040454888,5,0.9508011333183082,8.36,1,1,19
0.0007578760269097984,209,0.9217221971608932,2,0.9488541715451622,8.36,1,1,3
0.0004924541572108865,209,0.9132747058253247,4,0.9434561998314372,8.36,1,1,11
0.0003854134993162006,209,0.9118287821014682,12,0.9425538136411936,8.36,2,2,14
0.0006300456007011235,209,0.8825061445370559,6,0.923408477988841,8.36,2,1,16
0.0007493970333598554,209,0.8626838717801751,15,0.9104822276954379,8.36,2,2,8
0.0015278126811608672,209,0.8485858308312038,10,0.9010460556018762,8.36,1,2,13
0.0011596413096413016,209,0.813992812131513,8,0.8786894534271089,8.36,2,2,4
0.0016549865249544382,209,0.7777775180192916,9,0.8549761414288055,8.36,2,2,7
0.0024773497134447098,209,0.7586132691217793,3,0.8422315525294509,8.36,1,1,6
0.003302821656689048,209,0.6071892459760946,7,0.7435170223046204,8.36,1,1,18
0.0001015316229313612,210,0.9894464953378662,0,0.9931046859015871,8.4,1,1,5
0.00022275197261478752,210,0.9658449259588144,11,0.9777212386828141,8.4,1,2,12
0.00037431714008562267,210,0.9512857080040293,1,0.9682046992035891,8.4,1,1,0
0.00029968106537126005,210,0.9409850876712992,15,0.9615354186134646,8.4,2,2,8
0.00030708895064890385,210,0.9302612883519074,5,0.9545623562960126,8.4,1,1,19
0.0004075092729181051,210,0.9196895377427308,12,0.9476555712872536,8.4,2,2,14
0.0004289428179617971,210,0.9176477673097009,13,0.946320918765019,8.4,1,2,15
0.0009546946967020631,210,0.9113475220622342,16,0.9420417461966065,8.4,2,2,1
0.00017027833382599056,210,0.8997521460681663,14,0.9347792975274691,8.4,1,2,10
0.0006003905436955392,210,0.8895801393373669,7,0.9280169538789951,8.4,1,1,18
0.0006382744177244604,210,0.8810053483042752,4,0.9224300803515754,8.4,1,1,11
0.0008216864080168307,210,0.8559417974011312,6,0.9060745780679293,8.4,2,1,16
0.0013382796896621585,210,0.8331481207533705,2,0.8910778805983091,8.4,1,1,3
0.00029015427571721375,210,0.8155345490196072,10,0.8799959028662436,8.4,1,2,13
0.001615269691683352,210,0.8002723629084485,9,0.8696116914984025,8.4,2,2,7
0.002575962571427226,210,0.689002077271029,8,0.7969497633261693,8.4,2,2,4
0.005271503701806068,210,0.5070016616910655,3,0.6777060538035604,8.4,1,1,6
0.00010384648339822888,211,0.9801463314714428,11,0.9870587691872484,8.44,1,2,12
7.737159467069432e-05,211,0.9615881167645154,0,0.9750051958388002,8.44,1,1,5
0.0002908411552198231,211,0.9570851655148606,16,0.9720035631803323,8.44,2,2,1
0.0003000088036060333,211,0.9492735214253737,15,0.9669227858452307,8.44,2,2,8
0.0011008037254214287,211,0.9182043803300354,1,0.9464475659106255,8.44,1,1,0
0.0006625353707931936,211,0.910779373952669,9,0.9417747056894572,8.44,2,2,7
0.0005184708861634135,211,0.9040828205296835,12,0.9374723685341371,8.44,2,2,14
0.00043443721369840205,211,0.8974959981413702,13,0.9332203457670962,8.44,1,2,15
0.0006617238977923989,211,0.8908103090760309,4,0.9287950975351927,8.44,1,1,11
0.0014305532677099109,211,0.8731652107167925,14,0.9170566933222166,8.44,1,2,10
0.001288470346480608,211,0.8702539918912533,6,0.9152141301080465,8.44,2,1,16
0.0005817055352963507,211,0.8630852771629501,5,0.9108018332185639,8.44,1,1,19
0.0008845737902447581,211,0.8036676606506864,7,0.8720743785963605,8.44,1,1,18
0.0012759799137711525,211,0.7992542886369324,2,0.8690686946441861,8.44,1,1,3
0.0016628287266939878,211,0.7635822776914573,8,0.8457464904451043,8.44,2,2,4
0.002008403418585658,211,0.7353423217130699,3,0.8272695679169904,8.44,1,1,6
0.003149976721033454,211,0.7040067382217232,10,0.8065018879917584,8.44,1,2,13
0.00021480521536432207,212,0.9752715200838518,0,0.9838513062291261,8.48,1,1,5
9.334139758720994e-05,212,0.9683596058849426,6,0.9794010743360573,8.48,2,1,16
0.0002799414505716413,212,0.9557013638973727,11,0.9711079070255921,8.48,1,2,12
0.0003021327720489353,212,0.9552771411486176,16,0.9708243952763843,8.48,2,2,1
0.000996655784547329,212,0.9207412894640773,10,0.9481330086270586,8.48,1,2,13
0.000277176994131878,212,0.9121444838499554,14,0.9427969025545249,8.48,1,2,10
0.0006400014972314239,212,0.887063937133278,15,0.9263675586125997,8.48,2,2,8
0.0007635552901774645,212,0.8867681840559555,9,0.9261320752848089,8.48,2,2,7
0.0005358464550226927,212,0.8866433740472575,13,0.9261306468714594,8.48,1,2,15
0.0007207266171462834,212,0.8738327800525166,4,0.9177390527181346,8.48,1,1,11
0.0014654947444796562,212,0.86721931122973,2,0.9131796291387566,8.48,1,1,3
0.0008831626619212329,212,0.8665946666497388,1,0.9129774263906578,8.48,1,1,0
0.0014231911627575755,212,0.8644552692669902,5,0.9113978081165786,8.48,1,1,19
0.0009166786912828684,212,0.8254062964645017,12,0.886193255159977,8.48,2,2,14
0.0016244907164946198,212,0.7727719748448925,3,0.8517332118984069,8.48,1,1,6
0.003094883868470788,212,0.6894496413266268,8,0.7970590575083426,8.48,2,2,4
0.08559534698724747,212,0.0,7,0.3200416285544634,8.48,2,1,-1
0.00018149125389754772,213,0.9622014546840342,7,0.975367423605758,8.52,2,1,-1
0.00016338814748451114,213,0.9580995517570943,4,0.9727075227904918,8.52,1,1,11
0.00038262701127678156,213,0.9517763822776718,8,0.9685207290265399,8.52,2,2,4
0.0003299446252640337,213,0.9410386745708886,1,0.9615596578522352,8.52,1,1,0
0.00031555091845802963,213,0.9353578500801376,13,0.9578721597306291,8.52,1,2,15
0.00035579284303821623,213,0.9335547396317767,6,0.9566860532655914,8.52,2,1,16
0.0007195764919742942,213,0.931992565092285,5,0.9555433155377943,8.52,1,1,19
0.0006576142041012645,213,0.9187516010568617,16,0.9469583757155247,8.52,2,2,1
0.00043149071279913187,213,0.8906543291763944,14,0.9287742922151767,8.52,1,2,10
0.0009024862083606422,213,0.869705298997025,11,0.91499257417514,8.52,1,2,12
0.0010564561234787107,213,0.8637836682391161,15,0.911089624712208,8.52,2,2,8
0.001282189041376114,213,0.8506991822019097,0,0.9025057022667596,8.52,1,1,5
0.0014086589217185974,213,0.8201441912279908,3,0.8826006936755925,8.52,1,1,6
0.0019414767157286406,213,0.815220176525606,2,0.8792135978911388,8.52,1,1,3
0.0011398715432733297,213,0.8086329283280173,12,0.8752124483730656,8.52,2,2,14
0.0023582065477967262,213,0.7705870515732923,10,0.8500562112309111,8.52,1,2,13
0.001997028011828661,213,0.7275598348776717,9,0.8222149328663466,8.52,2,2,7
9.885013423627242e-05,214,0.9802920094941953,16,0.9871552086242441,8.56,2,2,1
0.00025277191889472306,214,0.9768646422087538,1,0.9848735472640768,8.56,1,1,0
0.0001927845150930807,214,0.9629947735341773,12,0.9758791282169327,8.56,2,2,14
0.00038602520362474024,214,0.9429429182507142,15,0.9627777880416956,8.56,2,2,8
0.00041362736374139786,214,0.9339316715907694,11,0.9569108169566907,8.56,1,2,12
0.0005561092984862626,214,0.9292306357154659,14,0.9538052749605826,8.56,1,2,10
0.0001244482264155522,214,0.9138792861073675,6,0.9439779790905434,8.56,2,1,16
0.0005929953185841441,214,0.9080777004048507,7,0.9400429569016484,8.56,2,1,-1
0.001450037001632154,214,0.8967826646976812,5,0.9324012191029215,8.56,1,1,19
0.0005511966301128268,214,0.8925947312974005,13,0.9299936565227708,8.56,1,2,15
0.0013139788061380386,214,0.8511965509757762,0,0.9028178655521062,8.56,1,1,5
0.0015548384981229901,214,0.8393751762047188,10,0.8950496710587241,8.56,1,2,13
0.0018700372893363237,214,0.7956417181972925,2,0.8665126037769724,8.56,1,1,3
0.0016157211503013968,214,0.7866317401538245,8,0.8607451286973804,8.56,2,2,4
0.0015200565103441477,214,0.7779984914487087,4,0.8551669996630402,8.56,1,1,11
0.0021017841063439846,214,0.698316200856548,9,0.8031699061195358,8.56,2,2,7
0.0026220965664833784,214,0.6981519308796112,3,0.802881021273478,8.56,1,1,6
0.00028774430393241346,215,0.9651353592394173,16,0.9772372729992449,8.6,2,2,1
0.0001813339622458443,215,0.9628811289893899,15,0.9758092669563174,8.6,2,2,8
0.0002757551264949143,215,0.9460724731630937,13,0.9648505932617377,8.6,1,2,15
0.0004502460069488734,215,0.9306759343905202,10,0.9547817712514061,8.6,1,2,13
0.0003411995421629399,215,0.9282645487137157,12,0.9532525368241581,8.6,2,2,14
0.0003650184953585267,215,0.9247867500486316,6,0.9509836310582351,8.6,2,1,16
0.0010486815590411425,215,0.910485029272808,5,0.9414482304816609,8.6,1,1,19
0.0007537429919466376,215,0.9088887922441446,1,0.9405139049115127,8.6,1,1,0
0.0006234747706912458,215,0.9082269986645227,8,0.9401293329621978,8.6,2,2,4
0.00027194138965569437,215,0.8977887249781783,7,0.9334674917494364,8.6,2,1,-1
0.001129504176788032,215,0.8960364720655262,14,0.9320283803807162,8.6,1,2,10
0.000728948216419667,215,0.8810698762614736,11,0.9224402876942109,8.6,1,2,12
0.0012718888465315104,215,0.7855650180272362,9,0.8601721006214176,8.6,2,2,7
0.0006799319526180625,215,0.7819507942900266,4,0.8580300401051009,8.6,1,1,11
0.001794436015188694,215,0.7788700086788187,0,0.8556374530359161,8.6,1,1,5
0.0040825167670845985,215,0.735629633545713,2,0.8267303809362339,8.6,1,1,3
0.0035518722143024206,215,0.6078625962741945,3,0.7438675323032206,8.6,1,1,6
0.000191395592992194,216,0.982320214869652,14,0.9884411512077266,8.64,1,2,10
0.00031337724067270756,216,0.966880759742582,1,0.9783628117984429,8.64,1,1,0
1.1474831808300223e-05,216,0.9663356320315183,7,0.978114144629354,8.64,2,1,-1
0.00021673868468496948,216,0.9614404610942249,6,0.9748604411716064,8.64,2,1,16
0.0004224257718306035,216,0.9595616862391885,10,0.9735672470353318,8.64,1,2,13
0.0005533760995604098,216,0.9586235350799157,16,0.9729116161670991,8.64,2,2,1
0.00027846943703480065,216,0.9467580994174871,13,0.9652953003184044,8.64,1,2,15
0.00029464458930306137,216,0.9463911440337517,15,0.9650511180156824,8.64,2,2,8
0.000739297189284116,216,0.9389392659033299,4,0.960051768820915,8.64,1,1,11
0.0003974800347350538,216,0.9360624570113958,8,0.95830147904525,8.64,2,2,4
0.0003991692210547626,216,0.9251650980723117,11,0.9512176045196334,8.64,1,2,12
0.0005714448634535074,216,0.9005995427500344,12,0.9351896970853135,8.64,2,2,14
0.0004330480005592108,216,0.8961039271969209,5,0.9323159858778027,8.64,1,1,19
0.000598898041062057,216,0.885479329314786,2,0.9253519497402392,8.64,1,1,3
0.0012773092603310943,216,0.8132559353689666,0,0.8781692997487124,8.64,1,1,5
0.001562318648211658,216,0.7460518951202705,9,0.8343869203013017,8.64,2,2,7
0.0029795982409268618,216,0.6614046317746591,3,0.778870151269204,8.64,1,1,6
5.3826806833967566e-05,217,0.9926134471570844,16,0.995179901269713,8.68,2,2,1
0.00021424959413707256,217,0.9803197503862534,1,0.9871328503931167,8.68,1,1,0
8.808141137706116e-05,217,0.9799795637886295,13,0.9869558879686272,8.68,1,2,15
0.00018007951439358294,217,0.9788688629127413,8,0.9862017330632441,8.68,2,2,4
0.0001520409423392266,217,0.9573108397843544,7,0.9721988315300116,8.68,2,1,-1
0.0003007357008755207,217,0.9386170687187062,4,0.9599958371718526,8.68,1,1,11
0.0003028864157386124,217,0.9338821862787496,2,0.9569174108356787,8.68,1,1,3
0.00029719751910306513,217,0.9260459711575506,11,0.9518258621207218,8.68,1,2,12
0.00045923187281005085,217,0.9206363069907384,6,0.9482528683884964,8.68,2,1,16
0.00044469357817433774,217,0.9143028374355904,5,0.9441412015807727,8.68,1,1,19
0.0009299229132011533,217,0.8893426857951919,10,0.9277472727472543,8.68,1,2,13
0.0006068013026379049,217,0.878150766241881,12,0.9205856176012994,8.68,2,2,14
0.0007386245415546,217,0.8771535897758664,15,0.9198913147647692,8.68,2,2,8
0.0005493934149853885,217,0.8311561036345373,14,0.8900591796672044,8.68,1,2,10
0.001257058116607368,217,0.8046311352576523,0,0.8725702675766615,8.68,1,1,5
0.0015033596428111196,217,0.7550023749115807,9,0.8402253678175435,8.68,2,2,7
0.0022162834648042917,217,0.7477158948225846,3,0.8352396324219985,8.68,1,1,6
9.784707799553871e-05,218,0.9865314932968072,5,0.9912112241656262,8.72,1,1,19
0.00012569170212373137,218,0.9781585034662835,1,0.9857590351573411,8.72,1,1,0
0.00012838447582907975,218,0.9721615481201236,13,0.9818600717115401,8.72,1,2,15
7.762894529150799e-05,218,0.9658690487049956,12,0.9777877115273952,8.72,2,2,14
0.0003379494301043451,218,0.9627163506870838,2,0.9756473456460679,8.72,1,1,3
0.00030308388522826135,218,0.9454760465870039,14,0.9644533509217227,8.72,1,2,10
0.0004117047938052565,218,0.9430125151802176,16,0.9628140381893096,8.72,2,2,1
0.0003162402717862278,218,0.941523124798007,6,0.9618793470235795,8.72,2,1,16
